,carrier,p_nom,bus,yearcommissioned,retrofit,year_removed
DE0 8 solar,solar,137.207565,DE0 8,,,2030.0
DE0 9 onwind,onwind,264.25,DE0 9,,,2030.0
DE0 9 solar,solar,13.194904,DE0 9,,,2030.0
DE0 0 onwind,onwind,15.1,DE0 0,,,2029.0
DE0 0 solar,solar,67.500145,DE0 0,,,2029.0
DE0 1 onwind,onwind,129.2,DE0 1,,,2029.0
DE0 1 solar,solar,31.3967,DE0 1,,,2029.0
DE0 10 onwind,onwind,82.7,DE0 10,,,2029.0
DE0 10 solar,solar,17.33026,DE0 10,,,2029.0
DE0 11 onwind,onwind,353.45,DE0 11,,,2029.0
DE0 11 solar,solar,6.500384,DE0 11,,,2029.0
DE0 12 onwind,onwind,412.4,DE0 12,,,2029.0
DE0 12 solar,solar,29.949117,DE0 12,,,2029.0
DE0 13 onwind,onwind,3.5,DE0 13,,,2029.0
DE0 13 solar,solar,163.653544,DE0 13,,,2029.0
DE0 14 onwind,onwind,116.7,DE0 14,,,2029.0
DE0 14 solar,solar,31.802595,DE0 14,,,2029.0
DE0 15 onwind,onwind,57.9,DE0 15,,,2029.0
DE0 15 solar,solar,13.250518,DE0 15,,,2029.0
DE0 2 onwind,onwind,247.17,DE0 2,,,2029.0
DE0 2 solar,solar,19.576903,DE0 2,,,2029.0
DE0 3 onwind,onwind,19.2,DE0 3,,,2029.0
DE0 3 solar,solar,41.281096,DE0 3,,,2029.0
DE0 4 onwind,onwind,196.1,DE0 4,,,2029.0
DE0 4 solar,solar,13.17746,DE0 4,,,2029.0
DE0 5 onwind,onwind,5.0,DE0 5,,,2029.0
DE0 5 solar,solar,32.303404,DE0 5,,,2029.0
DE0 6 onwind,onwind,40.9,DE0 6,,,2029.0
DE0 6 solar,solar,59.67272,DE0 6,,,2029.0
DE0 7 onwind,onwind,102.704,DE0 7,,,2029.0
DE0 7 solar,solar,18.200273,DE0 7,,,2029.0
DE0 8 onwind,onwind,8.2,DE0 8,,,2029.0
DE0 8 solar,solar,99.746759,DE0 8,,,2029.0
DE0 9 onwind,onwind,208.447,DE0 9,,,2029.0
DE0 9 solar,solar,9.048321,DE0 9,,,2029.0
DE0 0 onwind,onwind,10.874,DE0 0,,,2028.0
DE0 0 solar,solar,13.307552,DE0 0,,,2028.0
DE0 1 onwind,onwind,178.5,DE0 1,,,2028.0
DE0 1 solar,solar,4.14578,DE0 1,,,2028.0
DE0 10 onwind,onwind,81.3,DE0 10,,,2028.0
DE0 10 solar,solar,0.91141,DE0 10,,,2028.0
DE0 11 onwind,onwind,592.45,DE0 11,,,2028.0
DE0 11 solar,solar,0.953937,DE0 11,,,2028.0
DE0 12 onwind,onwind,398.765,DE0 12,,,2028.0
DE0 12 solar,solar,3.980661,DE0 12,,,2028.0
DE0 13 onwind,onwind,3.6,DE0 13,,,2028.0
DE0 13 solar,solar,38.897099,DE0 13,,,2028.0
DE0 14 onwind,onwind,110.1,DE0 14,,,2028.0
DE0 14 solar,solar,6.630808,DE0 14,,,2028.0
DE0 15 onwind,onwind,58.2,DE0 15,,,2028.0
DE0 15 solar,solar,3.518798,DE0 15,,,2028.0
DE0 2 onwind,onwind,278.78000000000003,DE0 2,,,2028.0
DE0 2 solar,solar,1.931096,DE0 2,,,2028.0
DE0 3 onwind,onwind,20.104,DE0 3,,,2028.0
DE0 3 solar,solar,9.054145,DE0 3,,,2028.0
DE0 4 onwind,onwind,384.0,DE0 4,,,2028.0
DE0 4 solar,solar,0.965346,DE0 4,,,2028.0
DE0 5 onwind,onwind,24.9,DE0 5,,,2028.0
DE0 5 solar,solar,8.297137,DE0 5,,,2028.0
DE0 6 onwind,onwind,24.8,DE0 6,,,2028.0
DE0 6 solar,solar,12.989448,DE0 6,,,2028.0
DE0 7 onwind,onwind,112.95,DE0 7,,,2028.0
DE0 7 solar,solar,1.515786,DE0 7,,,2028.0
DE0 8 onwind,onwind,6.75,DE0 8,,,2028.0
DE0 8 solar,solar,33.664132,DE0 8,,,2028.0
DE0 9 onwind,onwind,381.955,DE0 9,,,2028.0
DE0 9 solar,solar,1.36458,DE0 9,,,2028.0
DE0 0 onwind,onwind,8.985,DE0 0,,,2027.0
DE0 0 solar,solar,7.418093,DE0 0,,,2027.0
DE0 1 onwind,onwind,211.65084,DE0 1,,,2027.0
DE0 1 solar,solar,4.8828000000000005,DE0 1,,,2027.0
DE0 10 onwind,onwind,122.36,DE0 10,,,2027.0
DE0 10 solar,solar,1.3727,DE0 10,,,2027.0
DE0 11 onwind,onwind,379.1,DE0 11,,,2027.0
DE0 11 solar,solar,2.31343,DE0 11,,,2027.0
DE0 12 onwind,onwind,525.05,DE0 12,,,2027.0
DE0 12 solar,solar,4.194029,DE0 12,,,2027.0
DE0 13 onwind,onwind,12.3075,DE0 13,,,2027.0
DE0 13 solar,solar,32.545931,DE0 13,,,2027.0
DE0 14 onwind,onwind,130.34,DE0 14,,,2027.0
DE0 14 solar,solar,4.719723,DE0 14,,,2027.0
DE0 15 onwind,onwind,63.05,DE0 15,,,2027.0
DE0 15 solar,solar,3.10635,DE0 15,,,2027.0
DE0 2 onwind,onwind,349.38,DE0 2,,,2027.0
DE0 2 solar,solar,1.822027,DE0 2,,,2027.0
DE0 3 onwind,onwind,25.41275,DE0 3,,,2027.0
DE0 3 solar,solar,6.24743,DE0 3,,,2027.0
DE0 4 onwind,onwind,340.31,DE0 4,,,2027.0
DE0 4 solar,solar,0.971701,DE0 4,,,2027.0
DE0 5 onwind,onwind,13.495,DE0 5,,,2027.0
DE0 5 solar,solar,7.878143,DE0 5,,,2027.0
DE0 6 onwind,onwind,74.28,DE0 6,,,2027.0
DE0 6 solar,solar,7.993093,DE0 6,,,2027.0
DE0 7 onwind,onwind,199.675,DE0 7,,,2027.0
DE0 7 solar,solar,1.319651,DE0 7,,,2027.0
DE0 8 onwind,onwind,30.25,DE0 8,,,2027.0
DE0 8 solar,solar,20.992439,DE0 8,,,2027.0
DE0 9 onwind,onwind,492.36,DE0 9,,,2027.0
DE0 9 solar,solar,1.835815,DE0 9,,,2027.0
DE0 0 onwind,onwind,17.43,DE0 0,,,2026.0
DE0 0 solar,solar,7.821913,DE0 0,,,2026.0
DE0 1 onwind,onwind,115.3,DE0 1,,,2026.0
DE0 1 solar,solar,6.6099,DE0 1,,,2026.0
DE0 10 onwind,onwind,74.4,DE0 10,,,2026.0
DE0 10 solar,solar,1.65784,DE0 10,,,2026.0
DE0 11 onwind,onwind,449.11,DE0 11,,,2026.0
DE0 11 solar,solar,3.565908,DE0 11,,,2026.0
DE0 12 onwind,onwind,431.48,DE0 12,,,2026.0
DE0 12 solar,solar,5.093382,DE0 12,,,2026.0
DE0 13 onwind,onwind,4.422,DE0 13,,,2026.0
DE0 13 solar,solar,25.042252,DE0 13,,,2026.0
DE0 14 onwind,onwind,189.52,DE0 14,,,2026.0
DE0 14 solar,solar,5.645974,DE0 14,,,2026.0
DE0 15 onwind,onwind,54.8798,DE0 15,,,2026.0
DE0 15 solar,solar,3.716091,DE0 15,,,2026.0
DE0 2 onwind,onwind,481.24,DE0 2,,,2026.0
DE0 2 solar,solar,3.096657,DE0 2,,,2026.0
DE0 3 onwind,onwind,19.15,DE0 3,,,2026.0
DE0 3 solar,solar,8.231557,DE0 3,,,2026.0
DE0 4 onwind,onwind,162.67,DE0 4,,,2026.0
DE0 4 solar,solar,1.919498,DE0 4,,,2026.0
DE0 5 onwind,onwind,15.35,DE0 5,,,2026.0
DE0 5 solar,solar,7.499954,DE0 5,,,2026.0
DE0 6 onwind,onwind,27.543,DE0 6,,,2026.0
DE0 6 solar,solar,6.490001,DE0 6,,,2026.0
DE0 7 onwind,onwind,111.6,DE0 7,,,2026.0
DE0 7 solar,solar,2.457876,DE0 7,,,2026.0
DE0 8 onwind,onwind,32.574,DE0 8,,,2026.0
DE0 8 solar,solar,16.492723,DE0 8,,,2026.0
DE0 9 onwind,onwind,337.83,DE0 9,,,2026.0
DE0 9 solar,solar,2.465493,DE0 9,,,2026.0
DE0 0 onwind,onwind,8.1,DE0 0,,,2025.0
DE0 0 solar,solar,4.048413,DE0 0,,,2025.0
DE0 1 onwind,onwind,80.15,DE0 1,,,2025.0
DE0 1 solar,solar,3.30732,DE0 1,,,2025.0
DE0 10 onwind,onwind,58.4615,DE0 10,,,2025.0
DE0 10 solar,solar,0.64999,DE0 10,,,2025.0
DE0 11 onwind,onwind,121.6005,DE0 11,,,2025.0
DE0 11 solar,solar,1.02582,DE0 11,,,2025.0
DE0 12 onwind,onwind,345.44,DE0 12,,,2025.0
DE0 12 solar,solar,2.083321,DE0 12,,,2025.0
DE0 13 onwind,onwind,1.91,DE0 13,,,2025.0
DE0 13 solar,solar,8.178157,DE0 13,,,2025.0
DE0 14 onwind,onwind,83.67,DE0 14,,,2025.0
DE0 14 solar,solar,2.97686,DE0 14,,,2025.0
DE0 15 onwind,onwind,20.532,DE0 15,,,2025.0
DE0 15 solar,solar,1.322078,DE0 15,,,2025.0
DE0 2 onwind,onwind,254.745,DE0 2,,,2025.0
DE0 2 solar,solar,1.206504,DE0 2,,,2025.0
DE0 3 onwind,onwind,19.505,DE0 3,,,2025.0
DE0 3 solar,solar,2.947152,DE0 3,,,2025.0
DE0 4 onwind,onwind,101.58,DE0 4,,,2025.0
DE0 4 solar,solar,0.321746,DE0 4,,,2025.0
DE0 5 onwind,onwind,20.04,DE0 5,,,2025.0
DE0 5 solar,solar,4.048021,DE0 5,,,2025.0
DE0 6 onwind,onwind,35.08,DE0 6,,,2025.0
DE0 6 solar,solar,2.173755,DE0 6,,,2025.0
DE0 7 onwind,onwind,84.97,DE0 7,,,2025.0
DE0 7 solar,solar,0.529765,DE0 7,,,2025.0
DE0 8 onwind,onwind,33.115,DE0 8,,,2025.0
DE0 8 solar,solar,3.466674,DE0 8,,,2025.0
DE0 9 onwind,onwind,189.4,DE0 9,,,2025.0
DE0 9 solar,solar,0.890415,DE0 9,,,2025.0
DE0 0 onwind,onwind,3.709,DE0 0,,,2024.0
DE0 0 solar,solar,0.597218,DE0 0,,,2024.0
DE0 1 onwind,onwind,13.765,DE0 1,,,2024.0
DE0 1 solar,solar,2.1554,DE0 1,,,2024.0
DE0 10 onwind,onwind,18.04,DE0 10,,,2024.0
DE0 10 solar,solar,0.31516,DE0 10,,,2024.0
DE0 11 onwind,onwind,160.73,DE0 11,,,2024.0
DE0 11 solar,solar,0.671109,DE0 11,,,2024.0
DE0 12 onwind,onwind,130.43,DE0 12,,,2024.0
DE0 12 solar,solar,0.347374,DE0 12,,,2024.0
DE0 13 onwind,onwind,3.00475,DE0 13,,,2024.0
DE0 13 solar,solar,1.015153,DE0 13,,,2024.0
DE0 14 onwind,onwind,54.11,DE0 14,,,2024.0
DE0 14 solar,solar,0.821302,DE0 14,,,2024.0
DE0 15 onwind,onwind,5.71,DE0 15,,,2024.0
DE0 15 solar,solar,0.48828,DE0 15,,,2024.0
DE0 2 onwind,onwind,275.37,DE0 2,,,2024.0
DE0 2 solar,solar,0.56498,DE0 2,,,2024.0
DE0 3 onwind,onwind,8.9,DE0 3,,,2024.0
DE0 3 solar,solar,0.573169,DE0 3,,,2024.0
DE0 4 onwind,onwind,168.02,DE0 4,,,2024.0
DE0 4 solar,solar,0.045436,DE0 4,,,2024.0
DE0 5 solar,solar,0.485288,DE0 5,,,2024.0
DE0 6 onwind,onwind,1.5,DE0 6,,,2024.0
DE0 6 solar,solar,0.361771,DE0 6,,,2024.0
DE0 7 onwind,onwind,77.56,DE0 7,,,2024.0
DE0 7 solar,solar,0.182884,DE0 7,,,2024.0
DE0 8 solar,solar,0.460447,DE0 8,,,2024.0
DE0 9 onwind,onwind,121.39,DE0 9,,,2024.0
DE0 9 solar,solar,0.203,DE0 9,,,2024.0
DE0 0 onwind,onwind,3.6,DE0 0,,,2023.0
DE0 0 solar,solar,0.47038,DE0 0,,,2023.0
DE0 1 onwind,onwind,16.7304,DE0 1,,,2023.0
DE0 1 solar,solar,1.34702,DE0 1,,,2023.0
DE0 10 onwind,onwind,12.3,DE0 10,,,2023.0
DE0 10 solar,solar,0.15908,DE0 10,,,2023.0
DE0 11 onwind,onwind,64.66,DE0 11,,,2023.0
DE0 11 solar,solar,0.250489,DE0 11,,,2023.0
DE0 12 onwind,onwind,101.05,DE0 12,,,2023.0
DE0 12 solar,solar,0.128378,DE0 12,,,2023.0
DE0 13 onwind,onwind,2.6,DE0 13,,,2023.0
DE0 13 solar,solar,0.675542,DE0 13,,,2023.0
DE0 14 onwind,onwind,52.07,DE0 14,,,2023.0
DE0 14 solar,solar,0.992398,DE0 14,,,2023.0
DE0 15 onwind,onwind,9.75,DE0 15,,,2023.0
DE0 15 solar,solar,0.32489,DE0 15,,,2023.0
DE0 2 onwind,onwind,69.55,DE0 2,,,2023.0
DE0 2 solar,solar,0.578123,DE0 2,,,2023.0
DE0 3 onwind,onwind,3.25,DE0 3,,,2023.0
DE0 3 solar,solar,0.100777,DE0 3,,,2023.0
DE0 4 onwind,onwind,50.22,DE0 4,,,2023.0
DE0 4 solar,solar,0.0682,DE0 4,,,2023.0
DE0 5 onwind,onwind,0.6,DE0 5,,,2023.0
DE0 5 solar,solar,0.22417,DE0 5,,,2023.0
DE0 6 onwind,onwind,4.7,DE0 6,,,2023.0
DE0 6 solar,solar,0.135914,DE0 6,,,2023.0
DE0 7 onwind,onwind,13.8,DE0 7,,,2023.0
DE0 7 solar,solar,0.11586,DE0 7,,,2023.0
DE0 8 onwind,onwind,0.095,DE0 8,,,2023.0
DE0 8 solar,solar,0.308646,DE0 8,,,2023.0
DE0 9 onwind,onwind,27.2,DE0 9,,,2023.0
DE0 9 solar,solar,0.04253,DE0 9,,,2023.0
DE0 0 solar,solar,0.33091,DE0 0,,,2022.0
DE0 1 onwind,onwind,3.5,DE0 1,,,2022.0
DE0 1 solar,solar,1.60395,DE0 1,,,2022.0
DE0 10 onwind,onwind,7.81,DE0 10,,,2022.0
DE0 10 solar,solar,0.22521,DE0 10,,,2022.0
DE0 11 onwind,onwind,27.4,DE0 11,,,2022.0
DE0 11 solar,solar,0.203846,DE0 11,,,2022.0
DE0 12 onwind,onwind,38.66,DE0 12,,,2022.0
DE0 12 solar,solar,0.111935,DE0 12,,,2022.0
DE0 13 onwind,onwind,1.67,DE0 13,,,2022.0
DE0 13 solar,solar,1.486808,DE0 13,,,2022.0
DE0 14 onwind,onwind,54.05,DE0 14,,,2022.0
DE0 14 solar,solar,0.934043,DE0 14,,,2022.0
DE0 15 onwind,onwind,12.2,DE0 15,,,2022.0
DE0 15 solar,solar,0.29227,DE0 15,,,2022.0
DE0 2 onwind,onwind,31.6,DE0 2,,,2022.0
DE0 2 solar,solar,0.768451,DE0 2,,,2022.0
DE0 3 onwind,onwind,2.0,DE0 3,,,2022.0
DE0 3 solar,solar,0.204805,DE0 3,,,2022.0
DE0 4 onwind,onwind,29.35,DE0 4,,,2022.0
DE0 4 solar,solar,0.0451,DE0 4,,,2022.0
DE0 5 onwind,onwind,2.4,DE0 5,,,2022.0
DE0 5 solar,solar,0.14722,DE0 5,,,2022.0
DE0 6 onwind,onwind,1.2,DE0 6,,,2022.0
DE0 6 solar,solar,0.09618,DE0 6,,,2022.0
DE0 7 onwind,onwind,28.3,DE0 7,,,2022.0
DE0 7 solar,solar,0.08,DE0 7,,,2022.0
DE0 8 solar,solar,0.3455,DE0 8,,,2022.0
DE0 9 onwind,onwind,27.5,DE0 9,,,2022.0
DE0 9 solar,solar,0.04013,DE0 9,,,2022.0
DE0 0 onwind,onwind,0.1,DE0 0,,,2021.0
DE0 0 solar,solar,0.121464,DE0 0,,,2021.0
DE0 1 onwind,onwind,2.805,DE0 1,,,2021.0
DE0 1 solar,solar,1.52268,DE0 1,,,2021.0
DE0 10 onwind,onwind,5.9,DE0 10,,,2021.0
DE0 10 solar,solar,0.05397,DE0 10,,,2021.0
DE0 11 onwind,onwind,31.525,DE0 11,,,2021.0
DE0 11 solar,solar,0.089027,DE0 11,,,2021.0
DE0 12 onwind,onwind,38.813,DE0 12,,,2021.0
DE0 12 solar,solar,0.163406,DE0 12,,,2021.0
DE0 13 solar,solar,0.336741,DE0 13,,,2021.0
DE0 14 onwind,onwind,28.64,DE0 14,,,2021.0
DE0 14 solar,solar,0.489202,DE0 14,,,2021.0
DE0 15 onwind,onwind,14.98304,DE0 15,,,2021.0
DE0 15 solar,solar,0.16232,DE0 15,,,2021.0
DE0 2 onwind,onwind,27.055,DE0 2,,,2021.0
DE0 2 solar,solar,0.288105,DE0 2,,,2021.0
DE0 3 solar,solar,0.079721,DE0 3,,,2021.0
DE0 4 onwind,onwind,34.3,DE0 4,,,2021.0
DE0 4 solar,solar,0.069938,DE0 4,,,2021.0
DE0 5 onwind,onwind,0.137,DE0 5,,,2021.0
DE0 5 solar,solar,0.083666,DE0 5,,,2021.0
DE0 6 onwind,onwind,17.8,DE0 6,,,2021.0
DE0 6 solar,solar,0.01593,DE0 6,,,2021.0
DE0 7 onwind,onwind,18.437,DE0 7,,,2021.0
DE0 7 solar,solar,0.0332999999999999,DE0 7,,,2021.0
DE0 8 onwind,onwind,1.08,DE0 8,,,2021.0
DE0 8 solar,solar,0.727309,DE0 8,,,2021.0
DE0 9 onwind,onwind,11.35,DE0 9,,,2021.0
DE0 9 solar,solar,0.03573,DE0 9,,,2021.0
DE0 0 solar,solar,0.0497,DE0 0,,,2020.0
DE0 1 onwind,onwind,3.79,DE0 1,,,2020.0
DE0 1 solar,solar,0.33513,DE0 1,,,2020.0
DE0 10 onwind,onwind,5.01,DE0 10,,,2020.0
DE0 10 solar,solar,0.01603,DE0 10,,,2020.0
DE0 11 onwind,onwind,27.61,DE0 11,,,2020.0
DE0 11 solar,solar,0.169451,DE0 11,,,2020.0
DE0 12 onwind,onwind,70.323,DE0 12,,,2020.0
DE0 12 solar,solar,0.060405,DE0 12,,,2020.0
DE0 13 onwind,onwind,1.76,DE0 13,,,2020.0
DE0 13 solar,solar,0.0243,DE0 13,,,2020.0
DE0 14 onwind,onwind,23.095,DE0 14,,,2020.0
DE0 14 solar,solar,0.229085,DE0 14,,,2020.0
DE0 15 onwind,onwind,13.83,DE0 15,,,2020.0
DE0 15 solar,solar,0.05367,DE0 15,,,2020.0
DE0 2 onwind,onwind,87.188,DE0 2,,,2020.0
DE0 2 solar,solar,0.136908,DE0 2,,,2020.0
DE0 3 solar,solar,0.03565,DE0 3,,,2020.0
DE0 4 onwind,onwind,24.735,DE0 4,,,2020.0
DE0 4 solar,solar,0.026431,DE0 4,,,2020.0
DE0 5 solar,solar,0.08428,DE0 5,,,2020.0
DE0 6 onwind,onwind,4.05,DE0 6,,,2020.0
DE0 6 solar,solar,0.0139,DE0 6,,,2020.0
DE0 7 onwind,onwind,8.415,DE0 7,,,2020.0
DE0 7 solar,solar,0.07715,DE0 7,,,2020.0
DE0 8 solar,solar,0.03845,DE0 8,,,2020.0
DE0 9 onwind,onwind,5.9,DE0 9,,,2020.0
DE0 9 solar,solar,0.02044,DE0 9,,,2020.0
